iter	Passed	Remaining
3220	110858	233316
3221	110888	233271
3222	110915	233222
3223	110941	233169
3224	110972	233128
3225	111002	233085
3226	111035	233046
3227	111061	232995
3228	111090	232949
3229	111124	232913
3230	111153	232868
3231	111185	232829
3232	111224	232804
3233	111293	232841
3234	111328	232809
3235	111370	232789
3236	111423	232794
3237	111464	232774
3238	111502	232748
3239	111539	232718
3240	111573	232683
3241	111603	232639
3242	111636	232602
3243	111669	232565
3244	111704	232530
3245	111741	232502
3246	111774	232464
3247	111805	232423
3248	111835	232379
3249	111871	232347
3250	111904	232312
3251	111932	232263
3252	111965	232225
3253	112002	232197
3254	112035	232158
3255	112068	232123
3256	112100	232083
3257	112128	232035
3258	112160	231995
3259	112190	231952
3260	112226	231921
3261	112256	231877
3262	112294	231850
3263	112320	231799
3264	112375	231807
3265	112415	231783
3266	112447	231743
3267	112483	231713
3268	112518	231679
3269	112546	231632
3270	112575	231587
3271	112611	231556
3272	112655	231541
3273	112690	231508
3274	112721	231466
3275	112748	231417
3276	112776	231368
3277	112807	231328
3278	112834	231278
3279	112869	231244
3280	112905	231213
3281	112939	231179
3282	112971	231138
3283	113007	231107
3284	113036	231063
3285	113069	231025
3286	113101	230985
3287	113136	230952
3288	113177	230931
3289	113215	230903
3290	113248	230867
3291	113288	230843
3292	113321	230806
3293	113356	230774
3294	113387	230731
3295	113419	230694
3296	113447	230644
3297	113479	230607
3298	113506	230556
3299	113537	230515
3300	113573	230484
3301	113602	230439
3302	113636	230404
3303	113665	230357
3304	113692	230309
3305	113729	230280
3306	113759	230235
3307	113788	230192
3308	113820	230151
3309	113850	230107
3310	113883	230071
3311	113915	230033
3312	113951	230000
3313	113981	229958
3314	114033	229958
3315	114077	229944
3316	114112	229911
3317	114150	229884
3318	114185	229850
3319	114229	229835
3320	114309	229892
3321	114469	230111
3322	114709	230488
3323	114816	230600
3324	115031	230926
3325	115166	231094
3326	115240	231139
3327	115312	231180
3328	115354	231158
3329	115388	231122
3330	115431	231106
3331	115480	231099
3332	115527	231088
3333	115568	231068
3334	115606	231040
3335	115645	231013
3336	115680	230978
3337	115716	230947
3338	115755	230920
3339	115790	230888
3340	115830	230863
3341	115866	230832
3342	115906	230806
3343	115936	230764
3344	115980	230747
3345	116019	230721
3346	116058	230694
3347	116098	230670
3348	116139	230649
3349	116178	230622
3350	116214	230590
3351	116254	230567
3352	116287	230529
3353	116322	230494
3354	116355	230457
3355	116394	230431
3356	116433	230404
3357	116472	230377
3358	116507	230343
3359	116539	230303
3360	116571	230263
3361	116609	230235
3362	116646	230206
3363	116686	230180
3364	116719	230143
3365	116753	230107
3366	116782	230062
3367	116823	230039
3368	116861	230011
3369	116905	229995
3370	116956	229992
3371	117010	229996
3372	117059	229989
3373	117166	230095
3374	117212	230083
3375	117268	230090
3376	117327	230103
3377	117361	230068
3378	117432	230104
3379	117488	230110
3380	117548	230125
3381	117590	230104
3382	117623	230066
3383	117661	230037
3384	117695	230001
3385	117729	229966
3386	117773	229949
3387	117820	229937
3388	117862	229917
3389	117894	229877
3390	117923	229831
3391	117962	229803
3392	118002	229780
3393	118048	229765
3394	118088	229741
3395	118134	229728
3396	118211	229775
3397	118249	229746
3398	118287	229718
3399	118331	229702
3400	118377	229689
3401	118417	229664
3402	118454	229634
3403	118493	229607
3404	118529	229574
3405	118563	229538
3406	118612	229531
3407	118649	229500
3408	118696	229489
3409	118731	229454
3410	118764	229416
3411	118803	229390
3412	118841	229360
3413	118885	229343
3414	118920	229308
3415	118961	229286
3416	118994	229247
3417	119024	229204
3418	119063	229177
3419	119097	229140
3420	119136	229114
3421	119167	229071
3422	119203	229038
3423	119246	229020
3424	119292	229006
3425	119325	228967
3426	119358	228930
3427	119407	228921
3428	119466	228934
3429	119504	228906
3430	119547	228886
3431	119618	228920
3432	119655	228889
3433	119707	228887
3434	119794	228951
3435	119894	229041
3436	119948	229043
3437	119985	229012
3438	120018	228974
3439	120054	228941
3440	120091	228909
3441	120120	228863
3442	120153	228825
3443	120202	228816
3444	120250	228806
3445	120282	228766
3446	120314	228727
3447	120350	228694
3448	120379	228648
3449	120471	228720
3450	120504	228683
3451	120541	228652
3452	120574	228613
3453	120603	228567
3454	120635	228527
3455	120662	228476
3456	120693	228434
3457	120720	228384
3458	120748	228336
3459	120787	228309
3460	120824	228278
3461	120857	228240
3462	120893	228206
3463	120923	228163
3464	120957	228125
3465	120987	228081
3466	121015	228033
3467	121049	227997
3468	121081	227957
3469	121116	227922
3470	121150	227885
3471	121179	227840
3472	121206	227789
3473	121240	227752
3474	121270	227709
3475	121303	227671
3476	121331	227622
3477	121362	227581
3478	121395	227542
3479	121422	227492
3480	121451	227446
3481	121479	227399
3482	121516	227368
3483	121558	227347
3484	121589	227303
3485	121622	227265
3486	121656	227230
3487	121690	227191
3488	121720	227148
3489	121747	227100
3490	121774	227049
3491	121804	227005
3492	121836	226965
3493	121871	226931
3494	121906	226895
3495	121946	226870
3496	121980	226834
3497	122012	226793
3498	122043	226751
3499	122073	226708
3500	122104	226666
3501	122134	226622
3502	122167	226583
3503	122204	226552
3504	122238	226515
3505	122272	226480
3506	122311	226452
3507	122343	226412
3508	122379	226378
3509	122408	226333
3510	122440	226292
3511	122469	226246
3512	122496	226198
3513	122527	226157
3514	122557	226112
3515	122590	226074
3516	122621	226032
3517	122654	225993
3518	122690	225961
3519	122722	225921
3520	122756	225883
3521	122787	225842
3522	122821	225806
3523	122854	225768
3524	122883	225722
3525	122920	225691
3526	122957	225659
3527	122988	225617
3528	123020	225578
3529	123058	225548
3530	123091	225511
3531	123124	225472
3532	123158	225435
3533	123198	225410
3534	123232	225374
3535	123264	225334
3536	123293	225287
3537	123322	225243
3538	123361	225216
3539	123393	225175
3540	123424	225133
3541	123450	225083
3542	123477	225032
3543	123509	224992
3544	123543	224957
3545	123576	224918
3546	123606	224874
3547	123638	224836
3548	123674	224802
3549	123707	224764
3550	123741	224727
3551	123768	224679
3552	123797	224633
3553	123833	224600
3554	123866	224562
3555	123893	224514
3556	123922	224467
3557	123956	224432
3558	123987	224390
3559	124018	224347
3560	124053	224313
3561	124084	224271
3562	124112	224225
3563	124143	224182
3564	124175	224142
3565	124205	224099
3566	124233	224051
3567	124262	224006
3568	124293	223965
3569	124319	223914
3570	124347	223866
3571	124374	223818
3572	124401	223768
3573	124430	223724
3574	124463	223686
3575	124494	223644
3576	124524	223601
3577	124557	223562
3578	124584	223513
3579	124612	223467
3580	124645	223429
3581	124676	223387
3582	124702	223337
3583	124734	223296
3584	124764	223254
3585	124798	223217
3586	124831	223179
3587	124866	223145
3588	124904	223115
3589	124933	223070
3590	124966	223032
3591	125003	223001
3592	125037	222965
3593	125073	222932
3594	125109	222900
3595	125140	222858
3596	125174	222823
3597	125215	222799
3598	125252	222767
3599	125289	222736
3600	125319	222693
3601	125352	222655
3602	125384	222616
3603	125414	222571
3604	125444	222528
3605	125477	222490
3606	125507	222447
3607	125539	222408
3608	125573	222372
3609	125604	222329
3610	125643	222302
3611	125677	222266
3612	125709	222226
3613	125748	222200
3614	125783	222166
3615	125820	222133
3616	125854	222098
3617	125885	222056
3618	125917	222016
3619	125947	221973
3620	125979	221933
3621	126011	221893
3622	126042	221852
3623	126071	221807
3624	126100	221762
3625	126137	221731
3626	126165	221684
3627	126202	221654
3628	126234	221614
3629	126262	221568
3630	126296	221531
3631	126328	221491
3632	126360	221452
3633	126392	221412
3634	126426	221377
3635	126457	221335
3636	126487	221292
3637	126526	221264
3638	126556	221221
3639	126587	221179
3640	126616	221135
3641	126652	221102
3642	126682	221060
3643	126716	221023
3644	126747	220981
3645	126777	220938
3646	126804	220891
3647	126836	220850
3648	126864	220804
3649	126890	220755
3650	126922	220715
3651	126954	220675
3652	126985	220633
3653	127018	220596
3654	127050	220556
3655	127085	220523
3656	127116	220482
3657	127157	220457
3658	127198	220432
3659	127228	220390
3660	127264	220358
3661	127298	220321
3662	127334	220289
3663	127372	220260
3664	127405	220221
3665	127439	220185
3666	127471	220145
3667	127505	220111
3668	127539	220075
3669	127582	220054
3670	127612	220010
3671	127641	219965
3672	127676	219931
3673	127704	219885
3674	127740	219852
3675	127774	219816
3676	127813	219788
3677	127844	219747
3678	127879	219713
3679	127914	219679
3680	127944	219636
3681	127972	219589
3682	128005	219552
3683	128039	219515
3684	128074	219482
3685	128105	219440
3686	128137	219401
3687	128186	219390
3688	128218	219352
3689	128254	219318
3690	128290	219285
3691	128322	219246
3692	128354	219207
3693	128386	219167
3694	128425	219140
3695	128459	219104
3696	128487	219057
3697	128516	219013
3698	128550	218977
3699	128576	218928
3700	128607	218886
3701	128641	218849
3702	128674	218813
3703	128706	218772
3704	128735	218728
3705	128773	218699
3706	128813	218673
3707	128840	218626
3708	128870	218582
3709	128899	218538
3710	128931	218499
3711	128961	218455
3712	128996	218422
3713	129025	218377
3714	129056	218335
3715	129090	218300
3716	129118	218254
3717	129148	218211
3718	129182	218174
3719	129214	218136
3720	129255	218112
3721	129293	218082
3722	129323	218040
3723	129352	217996
3724	129380	217950
3725	129415	217914
3726	129445	217873
3727	129472	217824
3728	129506	217789
3729	129539	217750
3730	129583	217731
3731	129617	217696
3732	129650	217659
3733	129682	217620
3734	129712	217576
3735	129743	217535
3736	129775	217496
3737	129806	217455
3738	129838	217416
3739	129877	217389
3740	129911	217352
3741	129949	217322
3742	129975	217274
3743	130004	217229
3744	130043	217201
3745	130082	217173
3746	130118	217142
3747	130153	217107
3748	130187	217071
3749	130225	217042
3750	130260	217007
3751	130295	216974
3752	130328	216935
3753	130359	216895
3754	130396	216864
3755	130427	216823
3756	130459	216784
3757	130497	216755
3758	130527	216712
3759	130560	216674
3760	130589	216631
3761	130619	216588
3762	130651	216548
3763	130680	216504
3764	130712	216466
3765	130751	216438
3766	130785	216402
3767	130824	216373
3768	130857	216335
3769	130890	216299
3770	130922	216259
3771	130951	216215
3772	130983	216176
3773	131015	216136
3774	131046	216096
3775	131073	216048
3776	131102	216005
3777	131133	215964
3778	131163	215921
3779	131194	215881
3780	131226	215842
3781	131268	215818
3782	131303	215784
3783	131337	215748
3784	131380	215727
3785	131410	215685
3786	131445	215651
3787	131480	215616
3788	131516	215583
3789	131547	215543
3790	131578	215502
3791	131610	215463
3792	131644	215427
3793	131676	215389
3794	131715	215360
3795	131754	215333
3796	131789	215298
3797	131823	215263
3798	131900	215296
3799	131939	215269
3800	131977	215240
3801	132006	215195
3802	132034	215150
3803	132066	215111
3804	132105	215083
3805	132140	215050
3806	132172	215010
3807	132211	214981
3808	132247	214950
3809	132288	214925
3810	132324	214893
3811	132358	214856
3812	132389	214816
3813	132421	214776
3814	132448	214730
3815	132476	214683
3816	132508	214645
3817	132559	214636
3818	132591	214598
3819	132622	214557
3820	132653	214515
3821	132685	214476
3822	132726	214453
3823	132775	214441
3824	132806	214399
3825	132839	214362
3826	132874	214328
3827	132905	214287
3828	132936	214246
3829	132968	214208
3830	133003	214173
3831	133045	214150
3832	133087	214127
3833	133123	214094
3834	133154	214053
3835	133188	214018
3836	133225	213986
3837	133277	213979
3838	133312	213946
3839	133371	213949
3840	133409	213920
3841	133455	213903
3842	133498	213882
3843	133556	213884
3844	133593	213853
3845	133627	213817
3846	133658	213776
3847	133698	213750
3848	133737	213722
3849	133772	213688
3850	133812	213661
3851	133843	213620
3852	133871	213576
3853	133903	213537
3854	133931	213490
3855	133965	213455
3856	134001	213421
3857	134032	213382
3858	134066	213346
3859	134094	213299
3860	134120	213252
3861	134149	213207
3862	134176	213161
3863	134201	213111
3864	134231	213067
3865	134260	213024
3866	134298	212994
3867	134334	212962
3868	134376	212938
3869	134410	212903
3870	134442	212864
3871	134472	212821
3872	134499	212774
3873	134532	212737
3874	134559	212691
3875	134592	212653
3876	134619	212605
3877	134656	212575
3878	134686	212533
3879	134719	212495
3880	134752	212458
3881	134785	212420
3882	134812	212373
3883	134840	212328
3884	134866	212280
3885	134899	212242
3886	134929	212200
3887	134957	212154
3888	134997	212128
3889	135032	212094
3890	135070	212064
3891	135100	212022
3892	135131	211983
3893	135165	211946
3894	135199	211910
3895	135229	211868
3896	135260	211828
3897	135291	211788
3898	135324	211750
3899	135363	211723
3900	135399	211689
3901	135435	211657
3902	135465	211614
3903	135498	211577
3904	135528	211535
3905	135557	211491
3906	135580	211439
3907	135609	211396
3908	135637	211350
3909	135667	211308
3910	135697	211266
3911	135739	211242
3912	135775	211210
3913	135811	211177
3914	135849	211148
3915	135887	211118
3916	135920	211081
3917	135959	211052
3918	135989	211010
3919	136022	210973
3920	136054	210934
3921	136079	210885
3922	136111	210845
3923	136145	210810
3924	136178	210773
3925	136211	210736
3926	136255	210715
3927	136287	210677
3928	136316	210633
3929	136344	210587
3930	136375	210547
3931	136420	210528
3932	136492	210551
3933	136529	210520
3934	136566	210489
3935	136600	210452
3936	136632	210414
3937	136661	210371
3938	136692	210330
3939	136724	210291
3940	136752	210247
3941	136784	210207
3942	136816	210169
3943	136853	210137
3944	136879	210090
3945	136914	210055
3946	136952	210025
3947	136988	209993
3948	137018	209951
3949	137046	209907
3950	137084	209877
3951	137140	209874
3952	137206	209888
3953	137250	209867
3954	137289	209838
3955	137326	209807
3956	137358	209770
3957	137401	209747
3958	137435	209711
3959	137474	209682
3960	137507	209646
3961	137540	209609
3962	137584	209587
3963	137618	209552
3964	137660	209529
3965	137726	209541
3966	137772	209523
3967	137823	209513
3968	137855	209474
3969	137887	209436
3970	137917	209393
3971	137945	209349
3972	137977	209310
3973	138006	209266
3974	138040	209230
3975	138071	209191
3976	138105	209155
3977	138155	209142
3978	138193	209113
3979	138234	209089
3980	138300	209101
3981	138354	209095
3982	138395	209070
3983	138435	209043
3984	138478	209021
3985	138525	209005
3986	138568	208981
3987	138618	208971
3988	138683	208981
3989	138732	208968
3990	138782	208955
3991	138835	208948
3992	138875	208921
3993	138935	208925
3994	138986	208914
3995	139021	208879
3996	139052	208839
3997	139087	208804
3998	139124	208773
3999	139165	208747
4000	139202	208716
4001	139232	208675
4002	139261	208631
4003	139294	208593
4004	139322	208548
4005	139355	208511
4006	139389	208475
4007	139424	208441
4008	139456	208402
4009	139486	208360
4010	139515	208316
4011	139547	208277
4012	139578	208237
4013	139614	208205
4014	139646	208166
4015	139677	208125
4016	139712	208090
4017	139747	208056
4018	139796	208042
4019	139832	208008
4020	139869	207978
4021	139903	207942
4022	139954	207930
4023	139989	207897
4024	140022	207859
4025	140055	207822
4026	140086	207781
4027	140116	207739
4028	140147	207698
4029	140184	207667
4030	140247	207674
4031	140304	207672
4032	140350	207654
4033	140381	207614
4034	140407	207566
4035	140439	207527
4036	140470	207487
4037	140499	207444
4038	140524	207395
4039	140552	207349
4040	140584	207310
4041	140611	207265
4042	140641	207223
4043	140676	207188
4044	140710	207151
4045	140748	207122
4046	140782	207086
4047	140816	207050
4048	140854	207020
4049	140886	206981
4050	140915	206937
4051	140942	206891
4052	140972	206849
4053	141000	206805
4054	141035	206770
4055	141069	206734
4056	141100	206694
4057	141128	206650
4058	141156	206604
4059	141187	206564
4060	141221	206529
4061	141256	206494
4062	141288	206455
4063	141321	206418
4064	141356	206384
4065	141384	206340
4066	141421	206307
4067	141452	206268
4068	141482	206225
4069	141516	206189
4070	141546	206148
4071	141582	206114
4072	141616	206078
4073	141653	206047
4074	141692	206019
4075	141729	205988
4076	141766	205956
4077	141801	205921
4078	141828	205875
4079	141856	205830
4080	141880	205781
4081	141909	205737
4082	141944	205703
4083	141975	205662
4084	142008	205625
4085	142043	205591
4086	142076	205553
4087	142103	205508
4088	142139	205475
4089	142168	205431
4090	142200	205392
4091	142228	205348
4092	142258	205307
4093	142293	205271
4094	142320	205226
4095	142357	205195
4096	142389	205155
4097	142427	205126
4098	142465	205096
4099	142497	205057
4100	142540	205034
4101	142588	205019
4102	142631	204995
4103	142666	204960
4104	142704	204931
4105	142738	204895
4106	142778	204868
4107	142809	204828
4108	142849	204801
4109	142886	204769
4110	142920	204733
4111	142966	204714
4112	143047	204746
4113	143086	204716
4114	143122	204684
4115	143174	204673
4116	143207	204636
4117	143235	204591
4118	143267	204554
4119	143317	204540
4120	143349	204501
4121	143380	204461
4122	143409	204418
4123	143458	204404
4124	143501	204380
4125	143536	204346
4126	143563	204301
4127	143597	204264
4128	143631	204228
4129	143660	204186
4130	143690	204144
4131	143718	204100
4132	143744	204052
4133	143778	204015
4134	143807	203973
4135	143837	203931
4136	143868	203892
4137	143892	203842
4138	143925	203804
4139	143958	203767
4140	143990	203728
4141	144025	203693
4142	144057	203655
4143	144091	203619
4144	144122	203579
4145	144156	203543
4146	144191	203508
4147	144225	203473
4148	144257	203435
4149	144293	203401
4150	144324	203361
4151	144355	203320
4152	144385	203279
4153	144418	203243
4154	144452	203206
4155	144497	203186
4156	144529	203147
4157	144564	203113
4158	144599	203078
4159	144631	203040
4160	144675	203019
4161	144709	202982
4162	144739	202941
4163	144766	202894
4164	144798	202857
4165	144834	202824
4166	144870	202791
4167	144906	202757
4168	144941	202723
4169	144970	202680
4170	145000	202639
4171	145026	202592
4172	145066	202565
4173	145095	202521
4174	145126	202482
4175	145156	202440
4176	145188	202401
4177	145226	202371
4178	145258	202332
4179	145289	202293
4180	145320	202253
4181	145355	202218
4182	145401	202199
4183	145433	202160
4184	145469	202127
4185	145504	202094
4186	145531	202047
4187	145560	202005
4188	145586	201958
4189	145624	201927
4190	145653	201884
4191	145687	201850
4192	145714	201804
4193	145740	201757
4194	145769	201714
4195	145800	201674
4196	145832	201635
4197	145863	201595
4198	145893	201555
4199	145931	201524
4200	145969	201494
4201	145999	201452
4202	146035	201419
4203	146069	201383
4204	146099	201343
4205	146132	201305
4206	146163	201266
4207	146203	201238
4208	146239	201204
4209	146275	201172
4210	146310	201137
4211	146349	201108
4212	146386	201077
4213	146417	201038
4214	146455	201007
4215	146493	200976
4216	146530	200945
4217	146554	200895
4218	146591	200863
4219	146623	200825
4220	146652	200783
4221	146682	200742
4222	146716	200705
4223	146745	200663
4224	146773	200618
4225	146811	200589
4226	146839	200545
4227	146879	200517
4228	146912	200480
4229	146945	200443
4230	146979	200407
4231	147007	200364
4232	147045	200333
4233	147079	200297
4234	147111	200258
4235	147141	200217
4236	147190	200202
4237	147220	200161
4238	147255	200127
4239	147286	200087
4240	147317	200047
4241	147354	200015
4242	147388	199980
4243	147417	199937
4244	147445	199894
4245	147481	199861
4246	147510	199818
4247	147547	199786
4248	147584	199754
4249	147613	199711
4250	147640	199667
4251	147670	199625
4252	147713	199603
4253	147750	199570
4254	147781	199531
4255	147810	199488
4256	147844	199452
4257	147875	199412
4258	147906	199374
4259	147932	199327
4260	147968	199294
4261	147998	199252
4262	148029	199213
4263	148057	199169
4264	148090	199132
4265	148126	199099
4266	148154	199055
4267	148186	199017
4268	148215	198974
4269	148245	198933
4270	148281	198900
4271	148309	198857
4272	148336	198811
4273	148363	198767
4274	148395	198728
4275	148423	198685
4276	148452	198641
4277	148479	198597
4278	148513	198562
4279	148543	198520
4280	148572	198477
4281	148598	198431
4282	148630	198393
4283	148664	198357
4284	148693	198315
4285	148723	198275
4286	148752	198232
4287	148781	198190
4288	148812	198150
4289	148843	198110
4290	148873	198069
4291	148909	198036
4292	148934	197989
4293	148962	197946
4294	148988	197899
4295	149014	197852
4296	149046	197814
4297	149072	197768
4298	149108	197735
4299	149134	197690
4300	149166	197651
4301	149194	197608
4302	149224	197567
4303	149252	197523
4304	149284	197485
4305	149314	197444
4306	149346	197406
4307	149380	197371
4308	149417	197338
4309	149451	197303
4310	149479	197259
4311	149515	197227
4312	149548	197189
4313	149576	197146
4314	149603	197101
4315	149635	197063
4316	149668	197027
4317	149701	196990
4318	149736	196956
4319	149765	196914
4320	149792	196869
4321	149823	196829
4322	149849	196783
4323	149876	196738
4324	149907	196699
4325	149938	196659
4326	149965	196615
4327	149994	196572
4328	150022	196529
4329	150054	196492
4330	150082	196447
4331	150121	196419
4332	150156	196384
4333	150183	196340
4334	150213	196299
4335	150241	196255
4336	150268	196211
4337	150299	196171
4338	150331	196134
4339	150362	196094
4340	150397	196060
4341	150429	196022
4342	150465	195989
4343	150499	195953
4344	150535	195920
4345	150567	195882
4346	150596	195840
4347	150623	195796
4348	150665	195771
4349	150692	195727
4350	150719	195682
4351	150747	195639
4352	150778	195600
4353	150806	195556
4354	150835	195514
4355	150873	195483
4356	150906	195447
4357	150936	195406
4358	150970	195372
4359	151004	195335
4360	151031	195292
4361	151061	195251
4362	151091	195210
4363	151127	195178
4364	151167	195150
4365	151206	195120
4366	151236	195080
4367	151263	195036
4368	151292	194994
4369	151319	194949
4370	151354	194915
4371	151384	194874
4372	151415	194835
4373	151441	194790
4374	151469	194745
4375	151497	194703
4376	151523	194657
4377	151551	194615
4378	151577	194569
4379	151608	194530
4380	151646	194499
4381	151679	194463
4382	151713	194427
4383	151741	194383
4384	151768	194339
4385	151796	194297
4386	151822	194251
4387	151859	194219
4388	151884	194172
4389	151919	194138
4390	151948	194096
4391	151977	194055
4392	152006	194013
4393	152038	193975
4394	152066	193932
4395	152102	193899
4396	152129	193855
4397	152164	193820
4398	152191	193777
4399	152232	193750
4400	152260	193707
4401	152295	193672
4402	152324	193631
4403	152353	193590
4404	152391	193559
4405	152428	193528
4406	152463	193494
4407	152497	193458
4408	152526	193417
4409	152558	193379
4410	152587	193337
4411	152620	193301
4412	152652	193263
4413	152687	193229
4414	152725	193198
4415	152760	193164
4416	152793	193128
4417	152826	193090
4418	152861	193056
4419	152897	193024
4420	152931	192988
4421	152961	192948
4422	152994	192912
4423	153027	192875
4424	153060	192839
4425	153094	192803
4426	153127	192767
4427	153154	192722
4428	153189	192688
4429	153218	192647
4430	153263	192625
4431	153297	192590
4432	153338	192563
4433	153370	192525
4434	153401	192486
4435	153430	192445
4436	153464	192409
4437	153495	192370
4438	153524	192329
4439	153554	192289
4440	153580	192244
4441	153607	192200
4442	153633	192154
4443	153670	192122
4444	153698	192080
4445	153731	192043
4446	153765	192008
4447	153800	191973
4448	153831	191934
4449	153862	191895
4450	153898	191863
4451	153928	191823
4452	153957	191781
4453	153992	191746
4454	154021	191706
4455	154050	191664
4456	154077	191620
4457	154104	191576
4458	154133	191534
4459	154158	191488
4460	154186	191445
4461	154214	191402
4462	154243	191361
4463	154277	191326
4464	154309	191288
4465	154346	191256
4466	154377	191218
4467	154410	191180
4468	154445	191147
4469	154493	191129
4470	154521	191087
4471	154555	191051
4472	154585	191011
4473	154616	190972
4474	154641	190926
4475	154675	190891
4476	154706	190852
4477	154741	190817
4478	154769	190775
4479	154800	190736
4480	154836	190703
4481	154872	190671
4482	154898	190626
4483	154936	190595
4484	154974	190564
4485	155011	190533
4486	155051	190506
4487	155080	190463
4488	155109	190422
4489	155143	190387
4490	155180	190356
4491	155214	190321
4492	155248	190285
4493	155283	190251
4494	155318	190218
4495	155358	190189
4496	155398	190161
4497	155434	190128
4498	155474	190101
4499	155506	190064
4500	155546	190035
4501	155577	189996
4502	155612	189962
4503	155645	189925
4504	155680	189892
4505	155708	189850
4506	155740	189811
4507	155772	189774
4508	155806	189739
4509	155840	189704
4510	155874	189668
4511	155906	189631
4512	155936	189591
4513	155967	189552
4514	155999	189514
4515	156038	189485
4516	156075	189453
4517	156105	189413
4518	156136	189374
4519	156198	189373
4520	156261	189373
4521	156291	189332
4522	156318	189289
4523	156351	189253
4524	156380	189212
4525	156411	189173
4526	156436	189126
4527	156473	189095
4528	156512	189066
4529	156540	189023
4530	156575	188989
4531	156647	189000
4532	156683	188966
4533	156717	188931
4534	156746	188890
4535	156777	188851
4536	156806	188810
4537	156839	188774
4538	156866	188730
4539	156901	188696
4540	156931	188656
4541	156975	188632
4542	157004	188591
4543	157052	188573
4544	157096	188550
4545	157133	188519
4546	157171	188488
4547	157208	188456
4548	157250	188431
4549	157290	188402
4550	157322	188365
4551	157353	188326
4552	157382	188284
4553	157417	188251
4554	157450	188215
4555	157483	188178
4556	157589	188228
4557	157643	188217
4558	157694	188202
4559	157735	188175
4560	157783	188157
4561	157819	188124
4562	157859	188095
4563	157894	188061
4564	157928	188026
4565	157966	187995
4566	157999	187959
4567	158036	187927
4568	158088	187914
4569	158134	187892
4570	158176	187866
4571	158212	187833
4572	158242	187793
4573	158275	187757
4574	158307	187720
4575	158357	187703
4576	158410	187690
4577	158461	187675
4578	158556	187712
4579	158780	187901
4580	159055	188151
4581	159137	188172
4582	159224	188199
4583	159329	188248
4584	159375	188226
4585	159418	188201
4586	159463	188178
4587	159500	188146
4588	159550	188129
4589	159598	188111
4590	159633	188076
4591	159684	188059
4592	159726	188034
4593	159762	188001
4594	159807	187977
4595	159839	187940
4596	159870	187901
4597	159914	187876
4598	159968	187865
4599	160006	187833
4600	160044	187802
4601	160090	187781
4602	160133	187756
4603	160165	187718
4604	160201	187683
4605	160237	187650
4606	160277	187621
4607	160307	187582
4608	160343	187548
4609	160376	187511
4610	160432	187501
4611	160476	187478
4612	160516	187448
4613	160551	187414
4614	160590	187384
4615	160622	187346
4616	160658	187312
4617	160690	187274
4618	160724	187239
4619	160764	187210
4620	160814	187193
4621	160856	187166
4622	160889	187130
4623	160940	187114
4624	160979	187084
4625	161027	187064
4626	161068	187037
4627	161103	187002
4628	161140	186970
4629	161173	186933
4630	161208	186899
4631	161241	186862
4632	161271	186820
4633	161309	186790
4634	161352	186764
4635	161387	186730
4636	161420	186693
4637	161455	186659
4638	161485	186618
4639	161513	186575
4640	161548	186541
4641	161579	186502
4642	161615	186468
4643	161653	186437
4644	161684	186398
4645	161787	186442
4646	161820	186404
4647	161850	186365
4648	161882	186326
4649	161912	186285
4650	161945	186249
4651	161978	186212
4652	162008	186172
4653	162039	186132
4654	162071	186094
4655	162104	186057
4656	162139	186023
4657	162179	185994
4658	162213	185958
4659	162246	185921
4660	162277	185882
4661	162308	185843
4662	162339	185804
4663	162365	185760
4664	162395	185718
4665	162426	185679
4666	162460	185643
4667	162490	185604
4668	162520	185563
4669	162550	185523
4670	162592	185496
4671	162626	185460
4672	162675	185442
4673	162707	185404
4674	162747	185375
4675	162783	185342
4676	162814	185303
4677	162840	185258
4678	162868	185215
4679	162896	185172
4680	162926	185133
4681	162958	185095
4682	163004	185072
4683	163044	185043
4684	163095	185027
4685	163130	184993
4686	163176	184970
4687	163219	184944
4688	163289	184949
4689	163382	184981
4690	163447	184980
4691	163496	184961
4692	163536	184932
4693	163577	184904
4694	163619	184877
4695	163667	184857
4696	163707	184829
4697	163748	184800
4698	163787	184770
4699	163832	184747
4700	163868	184714
4701	163911	184688
4702	163946	184653
4703	163986	184623
4704	164026	184594
4705	164073	184573
4706	164150	184586
4707	164214	184584
4708	164251	184551
4709	164296	184527
4710	164336	184499
4711	164383	184478
4712	164423	184448
4713	164454	184409
4714	164507	184394
4715	164543	184360
4716	164581	184329
4717	164620	184299
4718	164660	184270
4719	164779	184330
4720	164866	184353
4721	164921	184340
4722	164955	184304
4723	164986	184264
4724	165021	184230
4725	165056	184194
4726	165097	184167
4727	165129	184129
4728	165166	184096
4729	165217	184079
4730	165257	184050
4731	165297	184021
4732	165333	183986
4733	165373	183957
4734	165420	183936
4735	165450	183896
4736	165477	183851
4737	165504	183809
4738	165540	183774
4739	165575	183739
4740	165603	183696
4741	165632	183655
4742	165661	183613
4743	165694	183576
4744	165722	183534
4745	165757	183499
4746	165786	183457
4747	165816	183418
4748	165853	183385
4749	165887	183349
4750	165925	183317
4751	165959	183281
4752	165997	183250
4753	166027	183209
4754	166062	183175
4755	166098	183141
4756	166128	183101
4757	166161	183063
4758	166194	183027
4759	166231	182994
4760	166261	182953
4761	166294	182916
4762	166328	182881
4763	166359	182841
4764	166391	182804
4765	166423	182765
4766	166456	182728
4767	166492	182694
4768	166528	182660
4769	166558	182620
4770	166592	182584
4771	166632	182555
4772	166663	182516
4773	166697	182479
