iter	RMSE
3219	8.725889065
3220	8.725857544
3221	8.725827007
3222	8.725786376
3223	8.725755607
3224	8.725723258
3225	8.725690339
3226	8.725653241
3227	8.725627849
3228	8.72559748
3229	8.725566396
3230	8.725535011
3231	8.725507534
3232	8.72547435
3233	8.725451615
3234	8.725417704
3235	8.72539017
3236	8.72535466
3237	8.725330318
3238	8.725281564
3239	8.725236858
3240	8.725204069
3241	8.725181593
3242	8.725149713
3243	8.725118888
3244	8.725082562
3245	8.725040233
3246	8.725019595
3247	8.724987179
3248	8.724963835
3249	8.724933007
3250	8.724913932
3251	8.724893151
3252	8.724858012
3253	8.724820488
3254	8.724780529
3255	8.724744753
3256	8.724710343
3257	8.724690364
3258	8.724662049
3259	8.72463218
3260	8.724592819
3261	8.724561449
3262	8.724531003
3263	8.724512182
3264	8.724481518
3265	8.724450704
3266	8.724423567
3267	8.724395535
3268	8.724360553
3269	8.7243346
3270	8.724309649
3271	8.724281347
3272	8.724246865
3273	8.724226853
3274	8.724194232
3275	8.724158555
3276	8.72412946
3277	8.724103376
3278	8.72406222
3279	8.724039697
3280	8.724007233
3281	8.723968561
3282	8.723941085
3283	8.723912159
3284	8.723884497
3285	8.723854278
3286	8.723831385
3287	8.723794477
3288	8.723763564
3289	8.723731633
3290	8.72370282
3291	8.723670915
3292	8.723637517
3293	8.723604212
3294	8.723575263
3295	8.723542986
3296	8.723519396
3297	8.723487529
3298	8.723458347
3299	8.723432636
3300	8.72339153
3301	8.723353737
3302	8.72332176
3303	8.723293002
3304	8.723260452
3305	8.723216665
3306	8.72318641
3307	8.7231545
3308	8.723127651
3309	8.723098337
3310	8.723066998
3311	8.723044875
3312	8.723014822
3313	8.722985855
3314	8.722955634
3315	8.722918512
3316	8.722893054
3317	8.72286382
3318	8.722828645
3319	8.722812558
3320	8.722784923
3321	8.722755245
3322	8.722726456
3323	8.722689162
3324	8.722648545
3325	8.722619059
3326	8.722577993
3327	8.722544022
3328	8.722512875
3329	8.722485024
3330	8.722455548
3331	8.722420172
3332	8.722388241
3333	8.722359325
3334	8.722331138
3335	8.722302002
3336	8.722273087
3337	8.722251339
3338	8.722223567
3339	8.722192468
3340	8.72216573
3341	8.722132847
3342	8.722094505
3343	8.722063392
3344	8.722019068
3345	8.721984801
3346	8.721946966
3347	8.721910179
3348	8.721874603
3349	8.721829355
3350	8.721799717
3351	8.721762769
3352	8.721738788
3353	8.721707149
3354	8.721674647
3355	8.721652756
3356	8.72163037
3357	8.721598446
3358	8.721560889
3359	8.721534809
3360	8.721509497
3361	8.721478544
3362	8.721441022
3363	8.721415592
3364	8.721390202
3365	8.721360793
3366	8.721333798
3367	8.721307809
3368	8.721283095
3369	8.721258301
3370	8.721235401
3371	8.721207601
3372	8.721181492
3373	8.721152134
3374	8.721121075
3375	8.721095022
3376	8.721061877
3377	8.721036183
3378	8.72100408
3379	8.720970291
3380	8.720933847
3381	8.720911636
3382	8.720887877
3383	8.720849014
3384	8.720815425
3385	8.72077959
3386	8.720753028
3387	8.720739323
3388	8.720706875
3389	8.720679194
3390	8.72064528
3391	8.720609073
3392	8.720578574
3393	8.720535077
3394	8.72050555
3395	8.72047312
3396	8.720442028
3397	8.720409917
3398	8.720385948
3399	8.720354492
3400	8.720329799
3401	8.720297902
3402	8.720282885
3403	8.720247954
3404	8.720218942
3405	8.720184575
3406	8.720154877
3407	8.720118442
3408	8.720078886
3409	8.72005163
3410	8.720019712
3411	8.719987404
3412	8.719956847
3413	8.719928562
3414	8.719897826
3415	8.719859186
3416	8.71982659
3417	8.71979125
3418	8.719762759
3419	8.719728328
3420	8.719694135
3421	8.719664033
3422	8.71962921
3423	8.719590278
3424	8.719552004
3425	8.719522286
3426	8.719494603
3427	8.719473523
3428	8.719431736
3429	8.71938629
3430	8.719353897
3431	8.71931989
3432	8.719299918
3433	8.719262379
3434	8.719227963
3435	8.719199792
3436	8.719169389
3437	8.71914476
3438	8.719112028
3439	8.719082778
3440	8.719045953
3441	8.719008207
3442	8.718961507
3443	8.71892575
3444	8.718884169
3445	8.718858521
3446	8.718825495
3447	8.718774078
3448	8.71874697
3449	8.718718545
3450	8.718688028
3451	8.718648894
3452	8.718623787
3453	8.718591651
3454	8.718555695
3455	8.718533629
3456	8.718505929
3457	8.718489355
3458	8.718465954
3459	8.718431803
3460	8.718399913
3461	8.718357818
3462	8.718322559
3463	8.718300839
3464	8.718270665
3465	8.718243067
3466	8.718216876
3467	8.718180233
3468	8.718142974
3469	8.718113691
3470	8.718089844
3471	8.718057637
3472	8.718029924
3473	8.717988661
3474	8.717945974
3475	8.717907621
3476	8.717884431
3477	8.717849602
3478	8.717809571
3479	8.717782692
3480	8.717748519
3481	8.71771524
3482	8.717687163
3483	8.717650049
3484	8.717626105
3485	8.717597938
3486	8.717567019
3487	8.717536623
3488	8.717503952
3489	8.717474958
3490	8.717456593
3491	8.717430067
3492	8.717400606
3493	8.717367809
3494	8.717330547
3495	8.717298207
3496	8.717264046
3497	8.717236264
3498	8.717208645
3499	8.717183996
3500	8.717151918
3501	8.717114867
3502	8.7170777
3503	8.717050011
3504	8.717013801
3505	8.716977149
3506	8.716944269
3507	8.716903379
3508	8.716866583
3509	8.71683711
3510	8.716818087
3511	8.716791986
3512	8.716755542
3513	8.716728106
3514	8.716698045
3515	8.716667327
3516	8.716642493
3517	8.716617201
3518	8.716571983
3519	8.716546011
3520	8.716515796
3521	8.716483767
3522	8.716455909
3523	8.716421145
3524	8.716393371
3525	8.71636824
3526	8.716341716
3527	8.716295464
3528	8.716254343
3529	8.716224437
3530	8.716195423
3531	8.716165981
3532	8.716135148
3533	8.716099866
3534	8.71607491
3535	8.71604733
3536	8.716021624
3537	8.715992251
3538	8.715955322
3539	8.715927335
3540	8.715900403
3541	8.715884324
3542	8.715864586
3543	8.715845074
3544	8.715811299
3545	8.715780989
3546	8.715751034
3547	8.715712803
3548	8.715673067
3549	8.715636587
3550	8.71561164
3551	8.715583082
3552	8.715545122
3553	8.715515812
3554	8.715482729
3555	8.715456899
3556	8.715436098
3557	8.715398742
3558	8.715362667
3559	8.715332108
3560	8.715301135
3561	8.715264726
3562	8.715235226
3563	8.715196962
3564	8.715164371
3565	8.715139778
3566	8.715113625
3567	8.715086155
3568	8.715043724
3569	8.715028646
3570	8.714995581
3571	8.714969873
3572	8.71494531
3573	8.714921654
3574	8.714885764
3575	8.714848645
3576	8.714817547
3577	8.714779878
3578	8.714761113
3579	8.714728534
3580	8.714695309
3581	8.714667145
3582	8.714643226
3583	8.714624349
3584	8.714593357
3585	8.714553285
3586	8.714530134
3587	8.714503471
3588	8.714472274
3589	8.714447125
3590	8.71442522
3591	8.714397807
3592	8.714367122
3593	8.714334298
3594	8.714298546
3595	8.714269289
3596	8.71424266
3597	8.714205709
3598	8.714173714
3599	8.714143837
3600	8.714113386
3601	8.714089712
3602	8.714056858
3603	8.714019653
3604	8.71400019
3605	8.713958779
3606	8.71392291
3607	8.713883934
3608	8.713848383
3609	8.713824074
3610	8.713791513
3611	8.713757811
3612	8.713724749
3613	8.713697609
3614	8.713661528
3615	8.713626917
3616	8.713589041
3617	8.713559528
3618	8.713529493
3619	8.713491988
3620	8.71345895
3621	8.713417368
3622	8.713377038
3623	8.713349675
3624	8.713313276
3625	8.713281671
3626	8.713254346
3627	8.713222755
3628	8.713192857
3629	8.713160218
3630	8.713125677
3631	8.713095837
3632	8.713066993
3633	8.713037413
3634	8.713009177
3635	8.712985548
3636	8.712960683
3637	8.712921781
3638	8.712893502
3639	8.712862407
3640	8.712834781
3641	8.712800343
3642	8.712763605
3643	8.712738168
3644	8.712706528
3645	8.712680218
3646	8.71264879
3647	8.712622471
3648	8.712593344
3649	8.712564816
3650	8.712537515
3651	8.712502071
3652	8.712475379
3653	8.712441191
3654	8.712413036
3655	8.712380189
3656	8.712350914
3657	8.712315647
3658	8.712260524
3659	8.712241189
3660	8.71220816
3661	8.712177763
3662	8.712140504
3663	8.712104362
3664	8.712073348
3665	8.712029566
3666	8.712002337
3667	8.711971776
3668	8.711940323
3669	8.711911814
3670	8.711890095
3671	8.711860547
3672	8.711832509
3673	8.711802577
3674	8.711771333
3675	8.711739837
3676	8.711706121
3677	8.711680116
3678	8.711643653
3679	8.711597964
3680	8.711574473
3681	8.711549966
3682	8.711522486
3683	8.711488341
3684	8.711460633
3685	8.71142484
3686	8.711401793
3687	8.711358334
3688	8.711334994
3689	8.711303584
3690	8.711272543
3691	8.711240596
3692	8.711212233
3693	8.711180767
3694	8.711155381
3695	8.711124789
3696	8.711098638
3697	8.711074766
3698	8.711044062
3699	8.711027885
3700	8.710984554
3701	8.710957397
3702	8.710921255
3703	8.710892838
3704	8.710863967
3705	8.710837939
3706	8.710811424
3707	8.710786569
3708	8.710750206
3709	8.710715511
3710	8.710685527
3711	8.710652987
3712	8.710615331
3713	8.710581261
3714	8.710554589
3715	8.710520579
3716	8.710487186
3717	8.710452241
3718	8.710419857
3719	8.71037356
3720	8.710338475
3721	8.710307054
3722	8.710280063
3723	8.710255975
3724	8.710226291
3725	8.71019672
3726	8.710161415
3727	8.710134078
3728	8.710106189
3729	8.710068315
3730	8.710039841
3731	8.709999025
3732	8.709963748
3733	8.709934102
3734	8.709911607
3735	8.709882581
3736	8.709850992
3737	8.709828772
3738	8.709799454
3739	8.709764704
3740	8.709729951
3741	8.709699895
3742	8.709672745
3743	8.709636271
3744	8.709604405
3745	8.709573266
3746	8.709538219
3747	8.709495615
3748	8.709468383
3749	8.709439072
3750	8.709407137
3751	8.709376329
3752	8.709342738
3753	8.709321261
3754	8.709301914
3755	8.709275561
3756	8.709250881
3757	8.709220146
3758	8.709193889
3759	8.709169012
3760	8.709143343
3761	8.709120205
3762	8.709076843
3763	8.709046341
3764	8.709015268
3765	8.708981836
3766	8.708952669
3767	8.708920499
3768	8.708884534
3769	8.708856878
3770	8.708828037
3771	8.708812491
3772	8.708767408
3773	8.708741834
3774	8.708712276
3775	8.708684057
3776	8.708656339
3777	8.708626188
3778	8.708601775
3779	8.708574048
3780	8.70854073
3781	8.708510876
3782	8.708475179
3783	8.708453584
3784	8.708430087
3785	8.708401509
3786	8.708366644
3787	8.708342238
3788	8.708305531
3789	8.708289618
3790	8.708267106
3791	8.708240321
3792	8.708207433
3793	8.708182194
3794	8.708159312
3795	8.708130753
3796	8.708101822
3797	8.708069494
3798	8.708039297
3799	8.707995272
3800	8.707951954
3801	8.707922866
3802	8.707897042
3803	8.707860392
3804	8.70782747
3805	8.707797771
3806	8.707770358
3807	8.707736156
3808	8.707709547
3809	8.707680187
3810	8.707647646
3811	8.707624716
3812	8.70758303
3813	8.707551702
3814	8.707526903
3815	8.707502889
3816	8.707458806
3817	8.707429943
3818	8.70740596
3819	8.707378077
3820	8.70734643
3821	8.707314154
3822	8.707282563
3823	8.707249779
3824	8.707227602
3825	8.707198666
3826	8.707164277
3827	8.70713804
3828	8.707101971
3829	8.707069203
3830	8.707039086
3831	8.707010215
3832	8.706972057
3833	8.706941352
3834	8.706914781
3835	8.706881936
3836	8.706849181
3837	8.706813055
3838	8.706788544
3839	8.706751587
3840	8.706716865
3841	8.706679218
3842	8.706639859
3843	8.706607394
3844	8.706577529
3845	8.706544664
3846	8.706521162
3847	8.706494481
3848	8.706470571
3849	8.706438164
3850	8.706409305
3851	8.706371782
3852	8.70634258
3853	8.706305466
3854	8.706286426
3855	8.706246997
3856	8.706226892
3857	8.706196515
3858	8.706164472
3859	8.706131899
3860	8.706109528
3861	8.706084685
3862	8.706063202
3863	8.706032313
3864	8.70599484
3865	8.705967376
3866	8.705942419
3867	8.705903563
3868	8.705876779
3869	8.705855324
3870	8.705827962
3871	8.705784274
3872	8.705757435
3873	8.705725216
3874	8.705702237
3875	8.705672876
3876	8.70564401
3877	8.705615375
3878	8.705590242
3879	8.705559089
3880	8.705529322
3881	8.705497081
3882	8.705477501
3883	8.705449396
3884	8.705428197
3885	8.705401729
3886	8.705374668
3887	8.705355682
3888	8.705322939
3889	8.705289133
3890	8.705252233
3891	8.70521811
3892	8.705190596
3893	8.705164059
3894	8.705134702
3895	8.705104375
3896	8.705071294
3897	8.705039865
3898	8.70500666
3899	8.70497775
3900	8.704950988
3901	8.704916936
3902	8.704890052
3903	8.70486097
3904	8.704830876
3905	8.704798824
3906	8.704786729
3907	8.70476099
3908	8.704736605
3909	8.704705177
3910	8.704665582
3911	8.704626167
3912	8.704594797
3913	8.704563551
3914	8.704530829
3915	8.704502394
3916	8.704473469
3917	8.704440532
3918	8.704412876
3919	8.704377745
3920	8.704341034
3921	8.704325888
3922	8.704299787
3923	8.704265314
3924	8.704237743
3925	8.704203946
3926	8.704167947
3927	8.704136605
3928	8.704118473
3929	8.704083925
3930	8.704062515
3931	8.704032444
3932	8.703998091
3933	8.703966867
3934	8.703936576
3935	8.703907209
3936	8.703865553
3937	8.703839446
3938	8.703809061
3939	8.703779436
3940	8.703752536
3941	8.703717719
3942	8.703687651
3943	8.703653751
3944	8.703630793
3945	8.703605717
3946	8.703576086
3947	8.703548365
3948	8.703517585
3949	8.703492613
3950	8.703461252
3951	8.703429651
3952	8.703395445
3953	8.703362753
3954	8.703329
3955	8.703292244
3956	8.703263521
3957	8.703222694
3958	8.703199614
3959	8.703159508
3960	8.703131101
3961	8.703096723
3962	8.703071965
3963	8.703041507
3964	8.703008087
3965	8.702973655
3966	8.702940662
3967	8.702911166
3968	8.702884481
3969	8.702864595
3970	8.702836178
3971	8.702816699
3972	8.702792317
3973	8.702764976
3974	8.702727499
3975	8.70270377
3976	8.702661752
3977	8.702635496
3978	8.702606734
3979	8.70258276
3980	8.702546439
3981	8.702523571
3982	8.702494853
3983	8.70246649
3984	8.702443368
3985	8.702412834
3986	8.702387778
3987	8.7023541
3988	8.702321463
3989	8.702294191
3990	8.702257583
3991	8.702226338
3992	8.702201768
3993	8.702165535
3994	8.702130303
3995	8.702104534
3996	8.702080783
3997	8.702032492
3998	8.701998884
3999	8.701969813
4000	8.701932661
4001	8.701893323
4002	8.701863726
4003	8.701838932
4004	8.701816166
4005	8.701784407
4006	8.701759157
4007	8.701725378
4008	8.70169965
4009	8.701673361
4010	8.701652119
4011	8.701621722
4012	8.701594955
4013	8.701560396
4014	8.701524935
4015	8.701501755
4016	8.701471939
4017	8.701454248
4018	8.701424213
4019	8.701393133
4020	8.701369608
4021	8.701348355
4022	8.70131438
4023	8.701286375
4024	8.701263194
4025	8.70122676
4026	8.701197206
4027	8.701178895
4028	8.701151314
4029	8.701115413
4030	8.701087457
4031	8.701055911
4032	8.70103006
4033	8.70100566
4034	8.70098216
4035	8.700953546
4036	8.700930587
4037	8.700898515
4038	8.700880051
4039	8.700846065
4040	8.700810777
4041	8.700780193
4042	8.700755143
4043	8.700723464
4044	8.700689216
4045	8.700664543
4046	8.700638661
4047	8.700610216
4048	8.700576951
4049	8.700545593
4050	8.700518044
4051	8.70049399
4052	8.700459783
4053	8.700433688
4054	8.700405143
4055	8.700375688
4056	8.70034354
4057	8.700317866
4058	8.700288416
4059	8.700250543
4060	8.700220165
4061	8.700183644
4062	8.700164792
4063	8.700139247
4064	8.700103159
4065	8.700076563
4066	8.700044032
4067	8.700005545
4068	8.699975824
4069	8.699946628
4070	8.699918749
4071	8.699886591
4072	8.699858177
4073	8.699827583
4074	8.69979425
4075	8.699765285
4076	8.699741749
4077	8.699702157
4078	8.69967893
4079	8.699652712
4080	8.699635456
4081	8.699606551
4082	8.699579453
4083	8.699548703
4084	8.699510799
4085	8.69948293
4086	8.699451107
4087	8.699430522
4088	8.699401539
4089	8.699377598
4090	8.6993426
4091	8.699317779
4092	8.699289031
4093	8.69926194
4094	8.699237565
4095	8.699205658
4096	8.699177689
4097	8.699149985
4098	8.699123009
4099	8.699099374
4100	8.699075985
4101	8.699038861
4102	8.699010527
4103	8.698982329
4104	8.698956582
4105	8.698927003
4106	8.698895591
4107	8.698866297
4108	8.698815527
4109	8.698785217
4110	8.698752602
4111	8.698720448
4112	8.698693609
4113	8.698669278
4114	8.698648981
4115	8.698615888
4116	8.698582458
4117	8.698549726
4118	8.698523782
4119	8.698504201
4120	8.698482786
4121	8.698459914
4122	8.698431081
4123	8.698403398
4124	8.698375064
4125	8.698342578
4126	8.698319218
4127	8.698290878
4128	8.698253022
4129	8.698224056
4130	8.698195244
4131	8.698172546
4132	8.698156307
4133	8.698131376
4134	8.698104539
4135	8.698080585
4136	8.698049802
4137	8.698033524
4138	8.6980033
4139	8.697965143
4140	8.697921688
4141	8.697896307
4142	8.697855066
4143	8.697821526
4144	8.69779003
4145	8.697755242
4146	8.697722913
4147	8.697691002
4148	8.697657991
4149	8.697638228
4150	8.697603048
4151	8.697571977
4152	8.697543682
4153	8.697517504
4154	8.697482087
4155	8.697454955
4156	8.697432189
4157	8.697397893
4158	8.697357161
4159	8.697336333
4160	8.697301776
4161	8.697275338
4162	8.697250151
4163	8.697231695
4164	8.697204256
4165	8.697177693
4166	8.697145981
4167	8.697120253
4168	8.697093595
4169	8.697064714
4170	8.697040163
4171	8.697018965
4172	8.696991154
4173	8.696963207
4174	8.696930169
4175	8.696910487
4176	8.69688861
4177	8.696862059
4178	8.696834322
4179	8.696814051
4180	8.696779242
4181	8.696747899
4182	8.696714717
4183	8.696675418
4184	8.696637908
4185	8.696605859
4186	8.696585746
4187	8.696561148
4188	8.696530815
4189	8.696498608
4190	8.69647049
4191	8.696431439
4192	8.696409575
4193	8.696377597
4194	8.696349675
4195	8.696329465
4196	8.696295598
4197	8.696270205
4198	8.696240861
4199	8.696213142
4200	8.696180415
4201	8.696157833
4202	8.696126465
4203	8.696086854
4204	8.696056257
4205	8.696020931
4206	8.695981401
4207	8.695949194
4208	8.69592565
4209	8.695895203
4210	8.695868419
4211	8.695838836
4212	8.695800258
4213	8.695774289
4214	8.69574309
4215	8.695708467
4216	8.695678304
4217	8.695661914
4218	8.695630949
4219	8.695595816
4220	8.695561986
4221	8.695527481
4222	8.695492716
4223	8.695461581
4224	8.695435502
4225	8.69540203
4226	8.695370189
4227	8.695344465
4228	8.695305406
4229	8.695262243
4230	8.695225061
4231	8.695194072
4232	8.695161383
4233	8.695128584
4234	8.695101222
4235	8.695072499
4236	8.695046679
4237	8.695012639
4238	8.694988035
4239	8.694949299
4240	8.694921976
4241	8.694894464
4242	8.694858043
4243	8.694824749
4244	8.694802827
4245	8.6947789
4246	8.694753164
4247	8.694723273
4248	8.694692036
4249	8.69466214
4250	8.694643728
4251	8.694620863
4252	8.694593303
4253	8.69455582
4254	8.694528419
4255	8.694501486
4256	8.69447073
4257	8.694443078
4258	8.694415428
4259	8.694388937
4260	8.694361862
4261	8.694332672
4262	8.69430595
4263	8.694266202
4264	8.694234386
4265	8.694196619
4266	8.694176264
4267	8.694145435
4268	8.694115123
4269	8.694088165
4270	8.694061283
4271	8.694030686
4272	8.694004961
4273	8.693978873
4274	8.693941297
4275	8.693910609
4276	8.693874088
4277	8.69384592
4278	8.693813326
4279	8.69378666
4280	8.693751018
4281	8.693722399
4282	8.693699985
4283	8.693671929
4284	8.693641034
4285	8.693604335
4286	8.693576677
4287	8.693533293
4288	8.693500628
4289	8.693471672
4290	8.693436438
4291	8.693403837
4292	8.693374257
4293	8.693348249
4294	8.693315026
4295	8.69329108
4296	8.693250999
4297	8.693227189
4298	8.693199025
4299	8.69317422
4300	8.693143745
4301	8.693113373
4302	8.693078924
4303	8.693055285
4304	8.693027417
4305	8.692985529
4306	8.692946077
4307	8.69291126
4308	8.692882723
4309	8.692851149
4310	8.69283452
4311	8.692804921
4312	8.692769668
4313	8.692743785
4314	8.692723365
4315	8.692699349
4316	8.692669442
4317	8.692646702
4318	8.692611954
4319	8.692582272
4320	8.69256043
4321	8.692530363
4322	8.692502424
4323	8.692476117
4324	8.692443038
4325	8.692413977
4326	8.692388468
4327	8.692363328
4328	8.692334101
4329	8.69230919
4330	8.692290118
4331	8.692245867
4332	8.692218252
4333	8.692188579
4334	8.692159495
4335	8.692130899
4336	8.692110867
4337	8.692078673
4338	8.692046983
4339	8.692012194
4340	8.69197043
4341	8.691928388
4342	8.691891571
4343	8.691855122
4344	8.691827245
4345	8.691791453
4346	8.691768457
4347	8.691750313
4348	8.691721116
4349	8.691696695
4350	8.691671129
4351	8.691643637
4352	8.691614129
4353	8.691582773
4354	8.69155226
4355	8.691512982
4356	8.691480496
4357	8.69145446
4358	8.691422419
4359	8.691384196
4360	8.691353703
4361	8.691320877
4362	8.691290792
4363	8.6912635
4364	8.691231929
4365	8.691206446
4366	8.691182802
4367	8.691155864
4368	8.691129948
4369	8.691103466
4370	8.691070556
4371	8.691036665
4372	8.691011475
4373	8.690979515
4374	8.690960981
4375	8.690935369
4376	8.690913724
4377	8.690884394
4378	8.690864049
4379	8.690844242
4380	8.690820804
4381	8.690794497
4382	8.690757029
4383	8.690727789
4384	8.690688935
4385	8.69066234
4386	8.690639825
4387	8.690613338
4388	8.690587534
4389	8.690555591
4390	8.690519975
4391	8.690491043
4392	8.690455712
4393	8.690429246
4394	8.690405286
4395	8.690370447
4396	8.690341788
4397	8.69031087
4398	8.690282841
4399	8.69025501
4400	8.690226007
4401	8.690188903
4402	8.690156269
4403	8.690129661
4404	8.690092565
4405	8.690063865
4406	8.690033962
4407	8.689996095
4408	8.689967136
4409	8.689939046
4410	8.689912637
4411	8.689870002
4412	8.689842557
4413	8.689819592
4414	8.689790105
4415	8.689760976
4416	8.689727224
4417	8.689692926
4418	8.68967124
4419	8.689633454
4420	8.689607033
4421	8.689578817
4422	8.689550652
4423	8.68952115
4424	8.689491307
4425	8.689460573
4426	8.689439325
4427	8.689420471
4428	8.689393409
4429	8.689362054
4430	8.689336969
4431	8.68930161
4432	8.689269216
4433	8.68923955
4434	8.689205197
4435	8.689173352
4436	8.689137652
4437	8.689104252
4438	8.689072864
4439	8.689036881
4440	8.689005239
4441	8.688974891
4442	8.688950798
4443	8.688925155
4444	8.688898594
4445	8.688867658
4446	8.688832495
4447	8.688794684
4448	8.6887583
4449	8.68872834
4450	8.688691632
4451	8.68866031
4452	8.688626649
4453	8.688600461
4454	8.6885802
4455	8.688552561
4456	8.688532246
4457	8.688509189
4458	8.688481957
4459	8.688455725
4460	8.688432859
4461	8.688404451
4462	8.68837973
4463	8.688348879
4464	8.688326787
4465	8.688298326
4466	8.688261192
4467	8.6882326
4468	8.688199792
4469	8.68816002
4470	8.68813985
4471	8.688116014
4472	8.688096618
4473	8.688063652
4474	8.688041642
4475	8.68801237
4476	8.687983491
4477	8.687960652
4478	8.687928504
4479	8.687896566
4480	8.687871348
4481	8.687847171
4482	8.687826946
4483	8.687799861
4484	8.687768974
4485	8.687740363
4486	8.687705664
4487	8.687685525
4488	8.687662212
4489	8.687624216
4490	8.687592741
4491	8.687566007
4492	8.687543954
4493	8.687516724
4494	8.687489909
4495	8.687460636
4496	8.687428695
4497	8.68740134
4498	8.687365761
4499	8.687343335
4500	8.687303957
4501	8.687281076
4502	8.687248568
4503	8.687219242
4504	8.687183256
4505	8.687164192
4506	8.687141631
4507	8.687116587
4508	8.687089481
4509	8.687052962
4510	8.687021213
4511	8.686990464
4512	8.686968247
4513	8.68694105
4514	8.686914986
4515	8.686888587
4516	8.686856712
4517	8.68682918
4518	8.686805206
4519	8.686767217
4520	8.686733185
4521	8.686702162
4522	8.686676323
4523	8.68664377
4524	8.686615675
4525	8.686579016
4526	8.686551293
4527	8.686521495
4528	8.686498556
4529	8.686467608
4530	8.686434389
4531	8.686408411
4532	8.686381519
4533	8.686359058
4534	8.686327117
4535	8.686296306
4536	8.686275879
4537	8.686245563
4538	8.686216274
4539	8.686172733
4540	8.686126505
4541	8.68609549
4542	8.686071098
4543	8.686044082
4544	8.686009283
4545	8.685977343
4546	8.685953867
4547	8.685922856
4548	8.685897974
4549	8.68586998
4550	8.68585097
4551	8.685827867
4552	8.685804201
4553	8.685779493
4554	8.685749719
4555	8.685711452
4556	8.685683193
4557	8.685659098
4558	8.685635439
4559	8.685613647
4560	8.685587303
4561	8.685565303
4562	8.685544647
4563	8.685515314
4564	8.685483269
4565	8.68545342
4566	8.685425254
4567	8.685393449
4568	8.685364336
4569	8.685342673
4570	8.685310024
4571	8.685276117
4572	8.685245929
4573	8.68521491
4574	8.685186527
4575	8.685156902
4576	8.685129848
4577	8.6851032
4578	8.685070357
4579	8.685041477
4580	8.6850182
4581	8.684988509
4582	8.68496241
4583	8.684935699
4584	8.684904718
4585	8.684877108
4586	8.684846778
4587	8.684822211
4588	8.684786252
4589	8.684749146
4590	8.68471799
4591	8.684684688
4592	8.684657121
4593	8.684631002
4594	8.684595185
4595	8.684560549
4596	8.684542409
4597	8.684513102
4598	8.68448792
4599	8.684461955
4600	8.684433141
4601	8.684402253
4602	8.684368368
4603	8.684341017
4604	8.684316076
4605	8.684292101
4606	8.684257577
4607	8.684234027
4608	8.684204557
4609	8.684170291
4610	8.684140241
4611	8.684107773
4612	8.684079995
4613	8.684055526
4614	8.684031245
4615	8.684000908
4616	8.683977514
4617	8.683947061
4618	8.683918785
4619	8.683888448
4620	8.683856551
4621	8.683816131
4622	8.683777307
4623	8.683752668
4624	8.683732686
4625	8.683704012
4626	8.683673364
4627	8.683646499
4628	8.683622305
4629	8.683596895
4630	8.683564391
4631	8.683533465
4632	8.683510233
4633	8.683482292
4634	8.683452656
4635	8.683426469
4636	8.683392444
4637	8.683362733
4638	8.683336798
4639	8.683311492
4640	8.6832874
4641	8.683269498
4642	8.68322478
4643	8.683197145
4644	8.683169293
4645	8.68313663
4646	8.683111162
4647	8.68308909
4648	8.683061152
4649	8.683034474
4650	8.683004098
4651	8.682978155
4652	8.682948571
4653	8.682924683
4654	8.682897789
4655	8.682861227
4656	8.682838551
4657	8.682805885
4658	8.682777657
4659	8.682750493
4660	8.682720511
4661	8.682694157
4662	8.68266649
4663	8.682646327
4664	8.682625446
4665	8.682602347
4666	8.682578106
4667	8.682554233
4668	8.682524514
4669	8.682491087
4670	8.68244856
4671	8.682419461
4672	8.682385621
4673	8.682356016
4674	8.682331774
4675	8.682301942
4676	8.682271112
4677	8.682250882
4678	8.682219802
4679	8.682190164
4680	8.682160796
4681	8.682141286
4682	8.682124625
4683	8.682099296
4684	8.682067963
4685	8.682038363
4686	8.682011399
4687	8.681983043
4688	8.681947987
4689	8.681926882
4690	8.68189792
4691	8.681862778
4692	8.681836682
4693	8.681801607
4694	8.681779581
4695	8.681755516
4696	8.681727341
4697	8.68168955
4698	8.681665028
4699	8.681627348
4700	8.681591455
4701	8.681560634
4702	8.68153228
4703	8.681500591
4704	8.681467608
4705	8.681434866
4706	8.681409823
4707	8.681377676
4708	8.68135528
4709	8.681332426
4710	8.681304296
4711	8.681280492
4712	8.681254203
4713	8.681232462
4714	8.68119998
4715	8.681174906
4716	8.681148629
4717	8.681112989
4718	8.681089095
4719	8.681060167
4720	8.681041089
4721	8.681016045
4722	8.680985172
4723	8.680954784
4724	8.680925429
4725	8.680890255
4726	8.680856848
4727	8.680812021
4728	8.680781937
4729	8.68074906
4730	8.680718544
4731	8.680692792
4732	8.680673668
4733	8.680641272
4734	8.680608976
4735	8.680587663
4736	8.680564901
4737	8.680541238
4738	8.68051125
4739	8.680484868
4740	8.680457659
4741	8.680425029
4742	8.680393171
4743	8.680362812
4744	8.680337451
4745	8.680313242
4746	8.680298851
4747	8.680271134
4748	8.680242644
4749	8.680216215
4750	8.680187909
4751	8.680159272
4752	8.680119497
4753	8.680094381
4754	8.680067898
4755	8.680030523
4756	8.680004357
4757	8.679976767
4758	8.679954779
4759	8.679924797
4760	8.679900219
4761	8.67987067
4762	8.679839919
4763	8.679817103
4764	8.679792722
4765	8.679764787
4766	8.679736965
4767	8.679714382
4768	8.679687048
4769	8.679662363
4770	8.679633703
4771	8.679602253
4772	8.679586162
